stop_id,station_name,line,value
30082,Cicero,red,FALSE
30082,Cicero,blue,FALSE
30082,Cicero,g,FALSE
30082,Cicero,brn,FALSE
30082,Cicero,p,FALSE
30082,Cicero,pexp,FALSE
30082,Cicero,y,FALSE
30082,Cicero,pnk,TRUE
30082,Cicero,o,FALSE
30151,Central Park,red,FALSE
30151,Central Park,blue,FALSE
30151,Central Park,g,FALSE
30151,Central Park,brn,FALSE
30151,Central Park,p,FALSE
30151,Central Park,pexp,FALSE
30151,Central Park,y,FALSE
30151,Central Park,pnk,TRUE
30151,Central Park,o,FALSE
30184,Halsted,red,FALSE
30184,Halsted,blue,FALSE
30184,Halsted,g,TRUE
30184,Halsted,brn,FALSE
30184,Halsted,p,FALSE
30184,Halsted,pexp,FALSE
30184,Halsted,y,FALSE
30184,Halsted,pnk,FALSE
30184,Halsted,o,FALSE
30044,Cumberland,red,FALSE
30044,Cumberland,blue,TRUE
30044,Cumberland,g,FALSE
30044,Cumberland,brn,FALSE
30044,Cumberland,p,FALSE
30044,Cumberland,pexp,FALSE
30044,Cumberland,y,FALSE
30044,Cumberland,pnk,FALSE
30044,Cumberland,o,FALSE
30092,Racine,red,FALSE
30092,Racine,blue,TRUE
30092,Racine,g,FALSE
30092,Racine,brn,FALSE
30092,Racine,p,FALSE
30092,Racine,pexp,FALSE
30092,Racine,y,FALSE
30092,Racine,pnk,FALSE
30092,Racine,o,FALSE
30253,Paulina,red,FALSE
30253,Paulina,blue,FALSE
30253,Paulina,g,FALSE
30253,Paulina,brn,TRUE
30253,Paulina,p,FALSE
30253,Paulina,pexp,FALSE
30253,Paulina,y,FALSE
30253,Paulina,pnk,FALSE
30253,Paulina,o,FALSE
30162,18th,red,FALSE
30162,18th,blue,FALSE
30162,18th,g,FALSE
30162,18th,brn,FALSE
30162,18th,p,FALSE
30162,18th,pexp,FALSE
30162,18th,y,FALSE
30162,18th,pnk,TRUE
30162,18th,o,FALSE
30374,Clark/Lake,red,FALSE
30374,Clark/Lake,blue,TRUE
30374,Clark/Lake,g,FALSE
30374,Clark/Lake,brn,FALSE
30374,Clark/Lake,p,FALSE
30374,Clark/Lake,pexp,FALSE
30374,Clark/Lake,y,FALSE
30374,Clark/Lake,pnk,FALSE
30374,Clark/Lake,o,FALSE
30248,Jefferson Park,red,FALSE
30248,Jefferson Park,blue,TRUE
30248,Jefferson Park,g,FALSE
30248,Jefferson Park,brn,FALSE
30248,Jefferson Park,p,FALSE
30248,Jefferson Park,pexp,FALSE
30248,Jefferson Park,y,FALSE
30248,Jefferson Park,pnk,FALSE
30248,Jefferson Park,o,FALSE
30104,Diversey,red,FALSE
30104,Diversey,blue,FALSE
30104,Diversey,g,FALSE
30104,Diversey,brn,TRUE
30104,Diversey,p,FALSE
30104,Diversey,pexp,TRUE
30104,Diversey,y,FALSE
30104,Diversey,pnk,FALSE
30104,Diversey,o,FALSE
30287,Montrose,red,FALSE
30287,Montrose,blue,FALSE
30287,Montrose,g,FALSE
30287,Montrose,brn,TRUE
30287,Montrose,p,FALSE
30287,Montrose,pexp,FALSE
30287,Montrose,y,FALSE
30287,Montrose,pnk,FALSE
30287,Montrose,o,FALSE
30068,UIC-Halsted,red,FALSE
30068,UIC-Halsted,blue,TRUE
30068,UIC-Halsted,g,FALSE
30068,UIC-Halsted,brn,FALSE
30068,UIC-Halsted,p,FALSE
30068,UIC-Halsted,pexp,FALSE
30068,UIC-Halsted,y,FALSE
30068,UIC-Halsted,pnk,FALSE
30068,UIC-Halsted,o,FALSE
30214,35th-Bronzeville-IIT,red,FALSE
30214,35th-Bronzeville-IIT,blue,FALSE
30214,35th-Bronzeville-IIT,g,TRUE
30214,35th-Bronzeville-IIT,brn,FALSE
30214,35th-Bronzeville-IIT,p,FALSE
30214,35th-Bronzeville-IIT,pexp,FALSE
30214,35th-Bronzeville-IIT,y,FALSE
30214,35th-Bronzeville-IIT,pnk,FALSE
30214,35th-Bronzeville-IIT,o,FALSE
30102,Foster,red,FALSE
30102,Foster,blue,FALSE
30102,Foster,g,FALSE
30102,Foster,brn,FALSE
30102,Foster,p,TRUE
30102,Foster,pexp,TRUE
30102,Foster,y,FALSE
30102,Foster,pnk,FALSE
30102,Foster,o,FALSE
30008,Quincy/Wells,red,FALSE
30008,Quincy/Wells,blue,FALSE
30008,Quincy/Wells,g,FALSE
30008,Quincy/Wells,brn,TRUE
30008,Quincy/Wells,p,FALSE
30008,Quincy/Wells,pexp,FALSE
30008,Quincy/Wells,y,FALSE
30008,Quincy/Wells,pnk,FALSE
30008,Quincy/Wells,o,FALSE
30070,Southport,red,FALSE
30070,Southport,blue,FALSE
30070,Southport,g,FALSE
30070,Southport,brn,TRUE
30070,Southport,p,FALSE
30070,Southport,pexp,FALSE
30070,Southport,y,FALSE
30070,Southport,pnk,FALSE
30070,Southport,o,FALSE
30252,Loyola,red,TRUE
30252,Loyola,blue,FALSE
30252,Loyola,g,FALSE
30252,Loyola,brn,FALSE
30252,Loyola,p,FALSE
30252,Loyola,pexp,FALSE
30252,Loyola,y,FALSE
30252,Loyola,pnk,FALSE
30252,Loyola,o,FALSE
30237,47th,red,TRUE
30237,47th,blue,FALSE
30237,47th,g,FALSE
30237,47th,brn,FALSE
30237,47th,p,FALSE
30237,47th,pexp,FALSE
30237,47th,y,FALSE
30237,47th,pnk,FALSE
30237,47th,o,FALSE
30267,Bryn Mawr,red,TRUE
30267,Bryn Mawr,blue,FALSE
30267,Bryn Mawr,g,FALSE
30267,Bryn Mawr,brn,FALSE
30267,Bryn Mawr,p,FALSE
30267,Bryn Mawr,pexp,FALSE
30267,Bryn Mawr,y,FALSE
30267,Bryn Mawr,pnk,FALSE
30267,Bryn Mawr,o,FALSE
30190,Harlem,red,FALSE
30190,Harlem,blue,TRUE
30190,Harlem,g,FALSE
30190,Harlem,brn,FALSE
30190,Harlem,p,FALSE
30190,Harlem,pexp,FALSE
30190,Harlem,y,FALSE
30190,Harlem,pnk,FALSE
30190,Harlem,o,FALSE
30173,Howard,red,TRUE
30173,Howard,blue,FALSE
30173,Howard,g,FALSE
30173,Howard,brn,FALSE
30173,Howard,p,FALSE
30173,Howard,pexp,FALSE
30173,Howard,y,FALSE
30173,Howard,pnk,FALSE
30173,Howard,o,FALSE
30207,Kedzie,red,FALSE
30207,Kedzie,blue,FALSE
30207,Kedzie,g,TRUE
30207,Kedzie,brn,FALSE
30207,Kedzie,p,FALSE
30207,Kedzie,pexp,FALSE
30207,Kedzie,y,FALSE
30207,Kedzie,pnk,FALSE
30207,Kedzie,o,FALSE
30218,King Drive,red,FALSE
30218,King Drive,blue,FALSE
30218,King Drive,g,TRUE
30218,King Drive,brn,FALSE
30218,King Drive,p,FALSE
30218,King Drive,pexp,FALSE
30218,King Drive,y,FALSE
30218,King Drive,pnk,FALSE
30218,King Drive,o,FALSE
30057,Ashland/63rd,red,FALSE
30057,Ashland/63rd,blue,FALSE
30057,Ashland/63rd,g,TRUE
30057,Ashland/63rd,brn,FALSE
30057,Ashland/63rd,p,FALSE
30057,Ashland/63rd,pexp,FALSE
30057,Ashland/63rd,y,FALSE
30057,Ashland/63rd,pnk,FALSE
30057,Ashland/63rd,o,FALSE
30088,95th/Dan Ryan,red,TRUE
30088,95th/Dan Ryan,blue,FALSE
30088,95th/Dan Ryan,g,FALSE
30088,95th/Dan Ryan,brn,FALSE
30088,95th/Dan Ryan,p,FALSE
30088,95th/Dan Ryan,pexp,FALSE
30088,95th/Dan Ryan,y,FALSE
30088,95th/Dan Ryan,pnk,FALSE
30088,95th/Dan Ryan,o,FALSE
30129,Western,red,FALSE
30129,Western,blue,TRUE
30129,Western,g,FALSE
30129,Western,brn,FALSE
30129,Western,p,FALSE
30129,Western,pexp,FALSE
30129,Western,y,FALSE
30129,Western,pnk,FALSE
30129,Western,o,FALSE
30128,Armitage,red,FALSE
30128,Armitage,blue,FALSE
30128,Armitage,g,FALSE
30128,Armitage,brn,TRUE
30128,Armitage,p,FALSE
30128,Armitage,pexp,TRUE
30128,Armitage,y,FALSE
30128,Armitage,pnk,FALSE
30128,Armitage,o,FALSE
30089,95th/Dan Ryan,red,TRUE
30089,95th/Dan Ryan,blue,FALSE
30089,95th/Dan Ryan,g,FALSE
30089,95th/Dan Ryan,brn,FALSE
30089,95th/Dan Ryan,p,FALSE
30089,95th/Dan Ryan,pexp,FALSE
30089,95th/Dan Ryan,y,FALSE
30089,95th/Dan Ryan,pnk,FALSE
30089,95th/Dan Ryan,o,FALSE
30269,Roosevelt,red,TRUE
30269,Roosevelt,blue,FALSE
30269,Roosevelt,g,FALSE
30269,Roosevelt,brn,FALSE
30269,Roosevelt,p,FALSE
30269,Roosevelt,pexp,FALSE
30269,Roosevelt,y,FALSE
30269,Roosevelt,pnk,FALSE
30269,Roosevelt,o,FALSE
30256,Belmont,red,TRUE
30256,Belmont,blue,FALSE
30256,Belmont,g,FALSE
30256,Belmont,brn,FALSE
30256,Belmont,p,FALSE
30256,Belmont,pexp,FALSE
30256,Belmont,y,FALSE
30256,Belmont,pnk,FALSE
30256,Belmont,o,FALSE
30114,54th/Cermak,red,FALSE
30114,54th/Cermak,blue,FALSE
30114,54th/Cermak,g,FALSE
30114,54th/Cermak,brn,FALSE
30114,54th/Cermak,p,FALSE
30114,54th/Cermak,pexp,FALSE
30114,54th/Cermak,y,FALSE
30114,54th/Cermak,pnk,TRUE
30114,54th/Cermak,o,FALSE
30217,King Drive,red,FALSE
30217,King Drive,blue,FALSE
30217,King Drive,g,TRUE
30217,King Drive,brn,FALSE
30217,King Drive,p,FALSE
30217,King Drive,pexp,FALSE
30217,King Drive,y,FALSE
30217,King Drive,pnk,FALSE
30217,King Drive,o,FALSE
30134,Dempster,red,FALSE
30134,Dempster,blue,FALSE
30134,Dempster,g,FALSE
30134,Dempster,brn,FALSE
30134,Dempster,p,TRUE
30134,Dempster,pexp,TRUE
30134,Dempster,y,FALSE
30134,Dempster,pnk,FALSE
30134,Dempster,o,FALSE
30236,Fullerton,red,FALSE
30236,Fullerton,blue,FALSE
30236,Fullerton,g,FALSE
30236,Fullerton,brn,TRUE
30236,Fullerton,p,FALSE
30236,Fullerton,pexp,TRUE
30236,Fullerton,y,FALSE
30236,Fullerton,pnk,FALSE
30236,Fullerton,o,FALSE
30149,Lawrence,red,TRUE
30149,Lawrence,blue,FALSE
30149,Lawrence,g,FALSE
30149,Lawrence,brn,FALSE
30149,Lawrence,p,FALSE
30149,Lawrence,pexp,FALSE
30149,Lawrence,y,FALSE
30149,Lawrence,pnk,FALSE
30149,Lawrence,o,FALSE
30158,Illinois Medical District,red,FALSE
30158,Illinois Medical District,blue,TRUE
30158,Illinois Medical District,g,FALSE
30158,Illinois Medical District,brn,FALSE
30158,Illinois Medical District,p,FALSE
30158,Illinois Medical District,pexp,FALSE
30158,Illinois Medical District,y,FALSE
30158,Illinois Medical District,pnk,FALSE
30158,Illinois Medical District,o,FALSE
30290,Lake,red,TRUE
30290,Lake,blue,FALSE
30290,Lake,g,FALSE
30290,Lake,brn,FALSE
30290,Lake,p,FALSE
30290,Lake,pexp,FALSE
30290,Lake,y,FALSE
30290,Lake,pnk,FALSE
30290,Lake,o,FALSE
30047,79th,red,TRUE
30047,79th,blue,FALSE
30047,79th,g,FALSE
30047,79th,brn,FALSE
30047,79th,p,FALSE
30047,79th,pexp,FALSE
30047,79th,y,FALSE
30047,79th,pnk,FALSE
30047,79th,o,FALSE
30243,Austin,red,FALSE
30243,Austin,blue,FALSE
30243,Austin,g,TRUE
30243,Austin,brn,FALSE
30243,Austin,p,FALSE
30243,Austin,pexp,FALSE
30243,Austin,y,FALSE
30243,Austin,pnk,FALSE
30243,Austin,o,FALSE
30084,Clinton,red,FALSE
30084,Clinton,blue,TRUE
30084,Clinton,g,FALSE
30084,Clinton,brn,FALSE
30084,Clinton,p,FALSE
30084,Clinton,pexp,FALSE
30084,Clinton,y,FALSE
30084,Clinton,pnk,FALSE
30084,Clinton,o,FALSE
30231,Wellington,red,FALSE
30231,Wellington,blue,FALSE
30231,Wellington,g,FALSE
30231,Wellington,brn,TRUE
30231,Wellington,p,FALSE
30231,Wellington,pexp,TRUE
30231,Wellington,y,FALSE
30231,Wellington,pnk,FALSE
30231,Wellington,o,FALSE
30175,Howard,red,FALSE
30175,Howard,blue,FALSE
30175,Howard,g,FALSE
30175,Howard,brn,FALSE
30175,Howard,p,TRUE
30175,Howard,pexp,TRUE
30175,Howard,y,TRUE
30175,Howard,pnk,FALSE
30175,Howard,o,FALSE
30263,Oak Park,red,FALSE
30263,Oak Park,blue,FALSE
30263,Oak Park,g,TRUE
30263,Oak Park,brn,FALSE
30263,Oak Park,p,FALSE
30263,Oak Park,pexp,FALSE
30263,Oak Park,y,FALSE
30263,Oak Park,pnk,FALSE
30263,Oak Park,o,FALSE
30130,Western,red,FALSE
30130,Western,blue,TRUE
30130,Western,g,FALSE
30130,Western,brn,FALSE
30130,Western,p,FALSE
30130,Western,pexp,FALSE
30130,Western,y,FALSE
30130,Western,pnk,FALSE
30130,Western,o,FALSE
30268,Bryn Mawr,red,TRUE
30268,Bryn Mawr,blue,FALSE
30268,Bryn Mawr,g,FALSE
30268,Bryn Mawr,brn,FALSE
30268,Bryn Mawr,p,FALSE
30268,Bryn Mawr,pexp,FALSE
30268,Bryn Mawr,y,FALSE
30268,Bryn Mawr,pnk,FALSE
30268,Bryn Mawr,o,FALSE
30279,Chicago,red,TRUE
30279,Chicago,blue,FALSE
30279,Chicago,g,FALSE
30279,Chicago,brn,FALSE
30279,Chicago,p,FALSE
30279,Chicago,pexp,FALSE
30279,Chicago,y,FALSE
30279,Chicago,pnk,FALSE
30279,Chicago,o,FALSE
30155,Sedgwick,red,FALSE
30155,Sedgwick,blue,FALSE
30155,Sedgwick,g,FALSE
30155,Sedgwick,brn,TRUE
30155,Sedgwick,p,FALSE
30155,Sedgwick,pexp,TRUE
30155,Sedgwick,y,FALSE
30155,Sedgwick,pnk,FALSE
30155,Sedgwick,o,FALSE
30239,Addison,red,FALSE
30239,Addison,blue,TRUE
30239,Addison,g,FALSE
30239,Addison,brn,FALSE
30239,Addison,p,FALSE
30239,Addison,pexp,FALSE
30239,Addison,y,FALSE
30239,Addison,pnk,FALSE
30239,Addison,o,FALSE
30288,Montrose,red,FALSE
30288,Montrose,blue,FALSE
30288,Montrose,g,FALSE
30288,Montrose,brn,TRUE
30288,Montrose,p,FALSE
30288,Montrose,pexp,FALSE
30288,Montrose,y,FALSE
30288,Montrose,pnk,FALSE
30288,Montrose,o,FALSE
30015,Jackson,red,FALSE
30015,Jackson,blue,TRUE
30015,Jackson,g,FALSE
30015,Jackson,brn,FALSE
30015,Jackson,p,FALSE
30015,Jackson,pexp,FALSE
30015,Jackson,y,FALSE
30015,Jackson,pnk,FALSE
30015,Jackson,o,FALSE
30202,Kedzie,red,FALSE
30202,Kedzie,blue,FALSE
30202,Kedzie,g,FALSE
30202,Kedzie,brn,FALSE
30202,Kedzie,p,FALSE
30202,Kedzie,pexp,FALSE
30202,Kedzie,y,FALSE
30202,Kedzie,pnk,TRUE
30202,Kedzie,o,FALSE
30154,Monroe,red,FALSE
30154,Monroe,blue,TRUE
30154,Monroe,g,FALSE
30154,Monroe,brn,FALSE
30154,Monroe,p,FALSE
30154,Monroe,pexp,FALSE
30154,Monroe,y,FALSE
30154,Monroe,pnk,FALSE
30154,Monroe,o,FALSE
30195,Rockwell,red,FALSE
30195,Rockwell,blue,FALSE
30195,Rockwell,g,FALSE
30195,Rockwell,brn,TRUE
30195,Rockwell,p,FALSE
30195,Rockwell,pexp,FALSE
30195,Rockwell,y,FALSE
30195,Rockwell,pnk,FALSE
30195,Rockwell,o,FALSE
30041,Damen,red,FALSE
30041,Damen,blue,FALSE
30041,Damen,g,FALSE
30041,Damen,brn,FALSE
30041,Damen,p,FALSE
30041,Damen,pexp,FALSE
30041,Damen,y,FALSE
30041,Damen,pnk,TRUE
30041,Damen,o,FALSE
30180,Pulaski,red,FALSE
30180,Pulaski,blue,TRUE
30180,Pulaski,g,FALSE
30180,Pulaski,brn,FALSE
30180,Pulaski,p,FALSE
30180,Pulaski,pexp,FALSE
30180,Pulaski,y,FALSE
30180,Pulaski,pnk,FALSE
30180,Pulaski,o,FALSE
30101,Foster,red,FALSE
30101,Foster,blue,FALSE
30101,Foster,g,FALSE
30101,Foster,brn,FALSE
30101,Foster,p,TRUE
30101,Foster,pexp,TRUE
30101,Foster,y,FALSE
30101,Foster,pnk,FALSE
30101,Foster,o,FALSE
30004,Harlem/Lake,red,FALSE
30004,Harlem/Lake,blue,FALSE
30004,Harlem/Lake,g,TRUE
30004,Harlem/Lake,brn,FALSE
30004,Harlem/Lake,p,FALSE
30004,Harlem/Lake,pexp,FALSE
30004,Harlem/Lake,y,FALSE
30004,Harlem/Lake,pnk,FALSE
30004,Harlem/Lake,o,FALSE
30384,Washington/Wabash,red,FALSE
30384,Washington/Wabash,blue,FALSE
30384,Washington/Wabash,g,TRUE
30384,Washington/Wabash,brn,FALSE
30384,Washington/Wabash,p,FALSE
30384,Washington/Wabash,pexp,TRUE
30384,Washington/Wabash,y,FALSE
30384,Washington/Wabash,pnk,TRUE
30384,Washington/Wabash,o,TRUE
30266,California,red,FALSE
30266,California,blue,FALSE
30266,California,g,TRUE
30266,California,brn,FALSE
30266,California,p,FALSE
30266,California,pexp,FALSE
30266,California,y,FALSE
30266,California,pnk,FALSE
30266,California,o,FALSE
30021,Morse,red,TRUE
30021,Morse,blue,FALSE
30021,Morse,g,FALSE
30021,Morse,brn,FALSE
30021,Morse,p,FALSE
30021,Morse,pexp,FALSE
30021,Morse,y,FALSE
30021,Morse,pnk,FALSE
30021,Morse,o,FALSE
30060,Western,red,FALSE
30060,Western,blue,FALSE
30060,Western,g,FALSE
30060,Western,brn,FALSE
30060,Western,p,FALSE
30060,Western,pexp,FALSE
30060,Western,y,FALSE
30060,Western,pnk,FALSE
30060,Western,o,TRUE
30096,Grand,red,FALSE
30096,Grand,blue,TRUE
30096,Grand,g,FALSE
30096,Grand,brn,FALSE
30096,Grand,p,FALSE
30096,Grand,pexp,FALSE
30096,Grand,y,FALSE
30096,Grand,pnk,FALSE
30096,Grand,o,FALSE
30375,Clark/Lake,red,FALSE
30375,Clark/Lake,blue,TRUE
30375,Clark/Lake,g,FALSE
30375,Clark/Lake,brn,FALSE
30375,Clark/Lake,p,FALSE
30375,Clark/Lake,pexp,FALSE
30375,Clark/Lake,y,FALSE
30375,Clark/Lake,pnk,FALSE
30375,Clark/Lake,o,FALSE
30095,Grand,red,FALSE
30095,Grand,blue,TRUE
30095,Grand,g,FALSE
30095,Grand,brn,FALSE
30095,Grand,p,FALSE
30095,Grand,pexp,FALSE
30095,Grand,y,FALSE
30095,Grand,pnk,FALSE
30095,Grand,o,FALSE
30062,Division,red,FALSE
30062,Division,blue,TRUE
30062,Division,g,FALSE
30062,Division,brn,FALSE
30062,Division,p,FALSE
30062,Division,pexp,FALSE
30062,Division,y,FALSE
30062,Division,pnk,FALSE
30062,Division,o,FALSE
30185,Pulaski,red,FALSE
30185,Pulaski,blue,FALSE
30185,Pulaski,g,FALSE
30185,Pulaski,brn,FALSE
30185,Pulaski,p,FALSE
30185,Pulaski,pexp,FALSE
30185,Pulaski,y,FALSE
30185,Pulaski,pnk,FALSE
30185,Pulaski,o,TRUE
30161,18th,red,FALSE
30161,18th,blue,FALSE
30161,18th,g,FALSE
30161,18th,brn,FALSE
30161,18th,p,FALSE
30161,18th,pexp,FALSE
30161,18th,y,FALSE
30161,18th,pnk,TRUE
30161,18th,o,FALSE
30293,Sheridan,red,FALSE
30293,Sheridan,blue,FALSE
30293,Sheridan,g,FALSE
30293,Sheridan,brn,FALSE
30293,Sheridan,p,FALSE
30293,Sheridan,pexp,FALSE
30293,Sheridan,y,FALSE
30293,Sheridan,pnk,FALSE
30293,Sheridan,o,FALSE
30272,Chicago,red,FALSE
30272,Chicago,blue,TRUE
30272,Chicago,g,FALSE
30272,Chicago,brn,FALSE
30272,Chicago,p,FALSE
30272,Chicago,pexp,FALSE
30272,Chicago,y,FALSE
30272,Chicago,pnk,FALSE
30272,Chicago,o,FALSE
30090,Merchandise Mart,red,FALSE
30090,Merchandise Mart,blue,FALSE
30090,Merchandise Mart,g,FALSE
30090,Merchandise Mart,brn,TRUE
30090,Merchandise Mart,p,FALSE
30090,Merchandise Mart,pexp,TRUE
30090,Merchandise Mart,y,FALSE
30090,Merchandise Mart,pnk,FALSE
30090,Merchandise Mart,o,FALSE
30061,Western,red,FALSE
30061,Western,blue,FALSE
30061,Western,g,FALSE
30061,Western,brn,FALSE
30061,Western,p,FALSE
30061,Western,pexp,FALSE
30061,Western,y,FALSE
30061,Western,pnk,FALSE
30061,Western,o,TRUE
30171,O'Hare,red,FALSE
30171,O'Hare,blue,TRUE
30171,O'Hare,g,FALSE
30171,O'Hare,brn,FALSE
30171,O'Hare,p,FALSE
30171,O'Hare,pexp,FALSE
30171,O'Hare,y,FALSE
30171,O'Hare,pnk,FALSE
30171,O'Hare,o,FALSE
30245,43rd,red,FALSE
30245,43rd,blue,FALSE
30245,43rd,g,TRUE
30245,43rd,brn,FALSE
30245,43rd,p,FALSE
30245,43rd,pexp,FALSE
30245,43rd,y,FALSE
30245,43rd,pnk,FALSE
30245,43rd,o,FALSE
30093,Racine,red,FALSE
30093,Racine,blue,TRUE
30093,Racine,g,FALSE
30093,Racine,brn,FALSE
30093,Racine,p,FALSE
30093,Racine,pexp,FALSE
30093,Racine,y,FALSE
30093,Racine,pnk,FALSE
30093,Racine,o,FALSE
30265,California,red,FALSE
30265,California,blue,FALSE
30265,California,g,TRUE
30265,California,brn,FALSE
30265,California,p,FALSE
30265,California,pexp,FALSE
30265,California,y,FALSE
30265,California,pnk,FALSE
30265,California,o,FALSE
30063,Division,red,FALSE
30063,Division,blue,TRUE
30063,Division,g,FALSE
30063,Division,brn,FALSE
30063,Division,p,FALSE
30063,Division,pexp,FALSE
30063,Division,y,FALSE
30063,Division,pnk,FALSE
30063,Division,o,FALSE
30036,Sox-35th,red,TRUE
30036,Sox-35th,blue,FALSE
30036,Sox-35th,g,FALSE
30036,Sox-35th,brn,FALSE
30036,Sox-35th,p,FALSE
30036,Sox-35th,pexp,FALSE
30036,Sox-35th,y,FALSE
30036,Sox-35th,pnk,FALSE
30036,Sox-35th,o,FALSE
30083,Cicero,red,FALSE
30083,Cicero,blue,FALSE
30083,Cicero,g,FALSE
30083,Cicero,brn,FALSE
30083,Cicero,p,FALSE
30083,Cicero,pexp,FALSE
30083,Cicero,y,FALSE
30083,Cicero,pnk,TRUE
30083,Cicero,o,FALSE
30198,Logan Square,red,FALSE
30198,Logan Square,blue,TRUE
30198,Logan Square,g,FALSE
30198,Logan Square,brn,FALSE
30198,Logan Square,p,FALSE
30198,Logan Square,pexp,FALSE
30198,Logan Square,y,FALSE
30198,Logan Square,pnk,FALSE
30198,Logan Square,o,FALSE
30020,Morse,red,TRUE
30020,Morse,blue,FALSE
30020,Morse,g,FALSE
30020,Morse,brn,FALSE
30020,Morse,p,FALSE
30020,Morse,pexp,FALSE
30020,Morse,y,FALSE
30020,Morse,pnk,FALSE
30020,Morse,o,FALSE
30115,Damen,red,FALSE
30115,Damen,blue,TRUE
30115,Damen,g,FALSE
30115,Damen,brn,FALSE
30115,Damen,p,FALSE
30115,Damen,pexp,FALSE
30115,Damen,y,FALSE
30115,Damen,pnk,FALSE
30115,Damen,o,FALSE
30156,Sedgwick,red,FALSE
30156,Sedgwick,blue,FALSE
30156,Sedgwick,g,FALSE
30156,Sedgwick,brn,TRUE
30156,Sedgwick,p,FALSE
30156,Sedgwick,pexp,TRUE
30156,Sedgwick,y,FALSE
30156,Sedgwick,pnk,FALSE
30156,Sedgwick,o,FALSE
30240,Addison,red,FALSE
30240,Addison,blue,TRUE
30240,Addison,g,FALSE
30240,Addison,brn,FALSE
30240,Addison,p,FALSE
30240,Addison,pexp,FALSE
30240,Addison,y,FALSE
30240,Addison,pnk,FALSE
30240,Addison,o,FALSE
30032,Ashland,red,FALSE
30032,Ashland,blue,FALSE
30032,Ashland,g,TRUE
30032,Ashland,brn,FALSE
30032,Ashland,p,FALSE
30032,Ashland,pexp,FALSE
30032,Ashland,y,FALSE
30032,Ashland,pnk,TRUE
30032,Ashland,o,FALSE
30108,Irving Park,red,FALSE
30108,Irving Park,blue,TRUE
30108,Irving Park,g,FALSE
30108,Irving Park,brn,FALSE
30108,Irving Park,p,FALSE
30108,Irving Park,pexp,FALSE
30108,Irving Park,y,FALSE
30108,Irving Park,pnk,FALSE
30108,Irving Park,o,FALSE
30386,Wilson,red,FALSE
30386,Wilson,blue,FALSE
30386,Wilson,g,FALSE
30386,Wilson,brn,FALSE
30386,Wilson,p,FALSE
30386,Wilson,pexp,TRUE
30386,Wilson,y,FALSE
30386,Wilson,pnk,FALSE
30386,Wilson,o,FALSE
30193,Cermak-Chinatown,red,TRUE
30193,Cermak-Chinatown,blue,FALSE
30193,Cermak-Chinatown,g,FALSE
30193,Cermak-Chinatown,brn,FALSE
30193,Cermak-Chinatown,p,FALSE
30193,Cermak-Chinatown,pexp,FALSE
30193,Cermak-Chinatown,y,FALSE
30193,Cermak-Chinatown,pnk,FALSE
30193,Cermak-Chinatown,o,FALSE
30262,LaSalle,red,FALSE
30262,LaSalle,blue,TRUE
30262,LaSalle,g,FALSE
30262,LaSalle,brn,FALSE
30262,LaSalle,p,FALSE
30262,LaSalle,pexp,FALSE
30262,LaSalle,y,FALSE
30262,LaSalle,pnk,FALSE
30262,LaSalle,o,FALSE
30169,Thorndale,red,TRUE
30169,Thorndale,blue,FALSE
30169,Thorndale,g,FALSE
30169,Thorndale,brn,FALSE
30169,Thorndale,p,FALSE
30169,Thorndale,pexp,FALSE
30169,Thorndale,y,FALSE
30169,Thorndale,pnk,FALSE
30169,Thorndale,o,FALSE
30046,79th,red,TRUE
30046,79th,blue,FALSE
30046,79th,g,FALSE
30046,79th,brn,FALSE
30046,79th,p,FALSE
30046,79th,pexp,FALSE
30046,79th,y,FALSE
30046,79th,pnk,FALSE
30046,79th,o,FALSE
30147,Granville,red,TRUE
30147,Granville,blue,FALSE
30147,Granville,g,FALSE
30147,Granville,brn,FALSE
30147,Granville,p,FALSE
30147,Granville,pexp,FALSE
30147,Granville,y,FALSE
30147,Granville,pnk,FALSE
30147,Granville,o,FALSE
30014,Jackson,red,FALSE
30014,Jackson,blue,TRUE
30014,Jackson,g,FALSE
30014,Jackson,brn,FALSE
30014,Jackson,p,FALSE
30014,Jackson,pexp,FALSE
30014,Jackson,y,FALSE
30014,Jackson,pnk,FALSE
30014,Jackson,o,FALSE
30274,Addison,red,TRUE
30274,Addison,blue,FALSE
30274,Addison,g,FALSE
30274,Addison,brn,FALSE
30274,Addison,p,FALSE
30274,Addison,pexp,FALSE
30274,Addison,y,FALSE
30274,Addison,pnk,FALSE
30274,Addison,o,FALSE
30085,Clinton,red,FALSE
30085,Clinton,blue,TRUE
30085,Clinton,g,FALSE
30085,Clinton,brn,FALSE
30085,Clinton,p,FALSE
30085,Clinton,pexp,FALSE
30085,Clinton,y,FALSE
30085,Clinton,pnk,FALSE
30085,Clinton,o,FALSE
30264,Oak Park,red,FALSE
30264,Oak Park,blue,FALSE
30264,Oak Park,g,TRUE
30264,Oak Park,brn,FALSE
30264,Oak Park,p,FALSE
30264,Oak Park,pexp,FALSE
30264,Oak Park,y,FALSE
30264,Oak Park,pnk,FALSE
30264,Oak Park,o,FALSE
30196,Rockwell,red,FALSE
30196,Rockwell,blue,FALSE
30196,Rockwell,g,FALSE
30196,Rockwell,brn,TRUE
30196,Rockwell,p,FALSE
30196,Rockwell,pexp,FALSE
30196,Rockwell,y,FALSE
